<<<<<<< HEAD
"","experiment_group","text","tweet_id","tweet_likes","retweets","tweet_created_at","user_id","in_reply_to_status_id","in_reply_to_user_id","in_reply_to_screen_name","dow","month_day","time","yr","ymd","tweet_id_char","created_at","description","location","followers_count","screen_name","statuses_count","favourites_count","verified","user_id_char"
"360","foxnews","@FoxNews I heard that Student Debt forgiveness can not be passed as it is Un-Constitutional",1599170782038396928,1,0,"Sat Dec 03 22:36:40 +0000 2022",1585795943508606976,1599064676083564544,1367531,"FoxNews","Sat","Dec 03","22:36:40"," 2022",2022-12-03,"1599170782038396928","Fri Oct 28 00:50:11 +0000 2022","Gotta enjoy Life while you got it!","",130,"RogerWPetersen1",1636,586,"False","1585795943508606976"
"361","foxnews","@FoxNews Larry, have you tried offering student loan forgiveness.  Seems to be working in other parts of the country.  Signed Joe Biden and Rapheal Warnock.",1599170802997690368,1,0,"Sat Dec 03 22:36:45 +0000 2022",1586198800586395648,1599151504648282112,1367531,"FoxNews","Sat","Dec 03","22:36:45"," 2022",2022-12-03,"1599170802997690368","Sat Oct 29 03:30:58 +0000 2022","","Bellingham, WA",0,"DHerschlip",64,40,"False","1586198800586395648"
"362","foxnews","@FoxNews Didn’t Biden try this with student loans.",1599174710788444160,0,0,"Sat Dec 03 22:52:16 +0000 2022",1511381345100042240,1599108729634537472,1367531,"FoxNews","Sat","Dec 03","22:52:16"," 2022",2022-12-03,"1599174710788444160","Tue Apr 05 16:33:33 +0000 2022","Artist, gun enthusiast, freedom of speech advocate.","",25,"JoeHarr86346652",1551,35,"False","1511381345100042240"
"363","foxnews","@FoxNews So Warnock is campaigning on a lie that will never come to fruition. Student Loan Debt will Not be forgiven. Where's the IRS in this by the way? Yep that's definitely someone I want in Congress. Don't you??",1599176850093518848,0,0,"Sat Dec 03 23:00:46 +0000 2022",603018636,1599064676083564544,1367531,"FoxNews","Sat","Dec 03","23:00:46"," 2022",2022-12-03,"1599176850093518848","Fri Jun 08 17:44:41 +0000 2012","","Florida",13,"FlamelessFondue",180,352,"False","603018636"
"364","foxnews","@FoxNews Student loan debts should be a refund from negligent institutions of higher learning. They failed not society! RIP once great republic",1599187730214555648,0,0,"Sat Dec 03 23:44:01 +0000 2022",192137630,1599064676083564544,1367531,"FoxNews","Sat","Dec 03","23:44:01"," 2022",2022-12-03,"1599187730214555648","Sat Sep 18 08:36:31 +0000 2010","fiscally conservative socially liberal","",26,"dicmember",691,912,"False","192137630"
"365","foxnews","@FoxNews Scotus is going to put an end to this moronic student loan crap. Stop lying to these people, you know it's never ever ever ever going to happen.",1599187837290614784,0,0,"Sat Dec 03 23:44:26 +0000 2022",1587442274283175936,1599064676083564544,1367531,"FoxNews","Sat","Dec 03","23:44:26"," 2022",2022-12-03,"1599187837290614784","Tue Nov 01 13:52:29 +0000 2022","","",9,"jwluca1",966,720,"False","1587442274283175936"
"366","foxnews","@FoxNews Just like student loan debt right. SMH that will be a taking point just pander drag it out and forget",1599188396655906816,0,0,"Sat Dec 03 23:46:39 +0000 2022",1598722463357145088,1599108729634537472,1367531,"FoxNews","Sat","Dec 03","23:46:39"," 2022",2022-12-03,"1599188396655906816","Fri Dec 02 16:55:24 +0000 2022","","",1,"Joey2Cards",14,18,"False","1598722463357145088"
"367","foxnews","@FoxNews Newsome knows this will be overturned by the Supreme Court. Just like the student loan thing Biden pushed. He playing politics. It will be overturned …then he blames republicans. Oh…see here my evidence that Republicans are racist… they keep playing games.",1599199293386416128,0,0,"Sun Dec 04 00:29:57 +0000 2022",1519369326641307648,1599108729634537472,1367531,"FoxNews","Sun","Dec 04","00:29:57"," 2022",2022-12-04,"1599199293386416128","Wed Apr 27 17:34:18 +0000 2022","","",19,"Armyman821",1854,4604,"False","1519369326641307648"
"368","foxnews","@FoxNews This is just another ""Buy-Your-Vote"" (BYV) scam. Just like the Student Loan Debt forgiveness plan. It will be brought to the courts and determined to be illegal and the reparations will never be paid. Wake up y'all! Just sayin'.",1599200906867666944,0,0,"Sun Dec 04 00:36:22 +0000 2022",1589122955480637440,1599108729634537472,1367531,"FoxNews","Sun","Dec 04","00:36:22"," 2022",2022-12-04,"1599200906867666944","Sun Nov 06 05:11:18 +0000 2022","Proud Paralyzed Veteran of America. Fighting to protect everyone's freedom.","Richmond, VA",7,"JC_West007",263,155,"False","1589122955480637440"
"369","foxnews","@FoxNews This is buying votes for democrats in California just like student loan. All this causes is racial hate that America divide.",1599202413864312832,0,0,"Sun Dec 04 00:42:21 +0000 2022",1597043511743889408,1599108729634537472,1367531,"FoxNews","Sun","Dec 04","00:42:21"," 2022",2022-12-04,"1599202413864312832","Mon Nov 28 01:44:00 +0000 2022","","",0,"Keserauskisj",13,2,"False","1597043511743889408"
"370","foxnews","@FoxNews What a LIE, just like student loan forgiveness and DACA",1599204999309193216,0,0,"Sun Dec 04 00:52:38 +0000 2022",37454716,1599108729634537472,1367531,"FoxNews","Sun","Dec 04","00:52:38"," 2022",2022-12-04,"1599204999309193216","Sun May 03 17:10:36 +0000 2009","Just a guy from 1963, 5th generation Californian and happy to live in Capitola.","Capitola, Ca.",77,"GizaHead",4453,822,"False","37454716"
"371","foxnews","@FoxNews you can't believe him it's just like
Biden cancelling student loan debt
I think he knew he couldn't do it
but wanted the votes for the mid terms.",1599208362776104960,0,0,"Sun Dec 04 01:06:00 +0000 2022",1084001184,1599108729634537472,1367531,"FoxNews","Sun","Dec 04","01:06:00"," 2022",2022-12-04,"1599208362776104960","Sat Jan 12 20:12:43 +0000 2013","Love drawing and painting, reading and film. I also like to write, Some day I'll do the children picture book I've wanted to do for years. Love animal, horses#1","",219,"mwalker2950",30422,71325,"False","1084001184"
"372","foxnews","@FoxNews Rev. Warnock can’t run on dem policy or his voting record so he misleads voters on the student loan exec order that has been shot down by the courts, and was a Biden midterm tactic. GA voters don’t fall for this snake-oil salesperson. Vote Walker!",1599214220524290048,0,0,"Sun Dec 04 01:29:16 +0000 2022",1599096733308534784,1598931309782507520,1367531,"FoxNews","Sun","Dec 04","01:29:16"," 2022",2022-12-04,"1599214220524290048","Sat Dec 03 17:42:50 +0000 2022","My loving kindness nature","",0,"lrozcolorado",11,41,"False","1599096733308534784"
"373","foxnews","@FoxNews He is a murderer! My family fought in Afghanistan and Biden turned his back on us. In border crisis, in false student loans,making us oil beggars while we have the most oil, job loss. No one wants to work. He has created global havoc. Impeach Biden!",1599214870406172672,0,0,"Sun Dec 04 01:31:51 +0000 2022",1598066618835390464,1598190175267463168,1367531,"FoxNews","Sun","Dec 04","01:31:51"," 2022",2022-12-04,"1599214870406172672","Wed Nov 30 21:33:06 +0000 2022","","",6,"ShusterPeggy",33,0,"False","1598066618835390464"
"374","foxnews","@FoxNews Another bait for black votes like the student loan forgiveness was to kids?",1599216129112580096,0,0,"Sun Dec 04 01:36:51 +0000 2022",1585841422904836096,1599108729634537472,1367531,"FoxNews","Sun","Dec 04","01:36:51"," 2022",2022-12-04,"1599216129112580096","Fri Oct 28 03:51:12 +0000 2022","Not a boring moment in this new Twitter.","",23,"0megalvlevent",1898,4506,"False","1585841422904836096"
"375","foxnews","@FoxNews as it should.........plus all the people he lied to about their student loans",1599217547651747840,0,0,"Sun Dec 04 01:42:30 +0000 2022",2344332044,1599077264389541888,1367531,"FoxNews","Sun","Dec 04","01:42:30"," 2022",2022-12-04,"1599217547651747840","Sat Feb 15 00:56:50 +0000 2014","","Lynnwood WA",27,"animalfreak9803",5110,3556,"False","2344332044"
"376","npr","@NPR All I know is my student loan was the first thing I paid after graduating.I do think education should be free.",1599220977808076800,0,0,"Sun Dec 04 01:56:07 +0000 2022",1578914879947218944,1598408837190524928,5392522,"NPR","Sun","Dec 04","01:56:07"," 2022",2022-12-04,"1599220977808076800","Sun Oct 09 01:08:32 +0000 2022","","",0,"Michael66494769",1,0,"False","1578914879947218944"
"377","foxnews","@FoxNews Biden has the msm covering for him and suppressing negative stories. Biden buys votes through reparations and student loan relief. Biden gains votes by labeling minorities as victims. Biden gets votes by demonizing Trump.",1599223704126631936,0,0,"Sun Dec 04 02:06:57 +0000 2022",1058449957726969856,1599058414843346944,1367531,"FoxNews","Sun","Dec 04","02:06:57"," 2022",2022-12-04,"1599223704126631936","Fri Nov 02 20:05:09 +0000 2018","","United States",45,"Carmine432",23521,25846,"False","1058449957726969856"
"378","foxnews","@FoxNews He’s going to pay reparations the same way Biden did the student loans. Buying votes😂😂😂🙌🏻",1599227017504899072,0,0,"Sun Dec 04 02:20:07 +0000 2022",1302031414179790848,1599108729634537472,1367531,"FoxNews","Sun","Dec 04","02:20:07"," 2022",2022-12-04,"1599227017504899072","Fri Sep 04 23:51:51 +0000 2020","","",7,"OlivariZoila",1407,2086,"False","1302031414179790848"
"379","foxnews","@FoxNews If they are trying to forgive student loans they should not still be backing new loans.  This is a voting gimmick for Biden and Warnock.  Taxpayers lose again!",1599231330784489472,0,0,"Sun Dec 04 02:37:16 +0000 2022",1586856802410455040,1599064676083564544,1367531,"FoxNews","Sun","Dec 04","02:37:16"," 2022",2022-12-04,"1599231330784489472","Sun Oct 30 23:08:17 +0000 2022","","South Dakota, USA",11,"DeePixler",82,66,"False","1586856802410455040"
"380","foxnews","@FoxNews This is how Needsome is preparing for a presidential run; it’s a democrat lie, but just like they promised to pay off student loans it mobilizes a voting block.  Some people will fall for anything.  A sucker born every minute",1599236758687731712,0,0,"Sun Dec 04 02:58:50 +0000 2022",1.550905731809e+18,1599108729634537472,1367531,"FoxNews","Sun","Dec 04","02:58:50"," 2022",2022-12-04,"1599236758687731712","Sat Jul 23 18:09:52 +0000 2022","A bit of an ass","",1,"10_acn",371,123,"False","1.550905731809e+18"
"381","foxnews","@FoxNews Student loan debt payoff was a bribe that Biden knew he would never have to pay because he didn't have legal authority.",1599238178220969984,0,0,"Sun Dec 04 03:04:28 +0000 2022",1518666822647631872,1598820592286896128,1367531,"FoxNews","Sun","Dec 04","03:04:28"," 2022",2022-12-04,"1599238178220969984","Mon Apr 25 19:05:12 +0000 2022","","",47,"AlanJen73437967",6016,9077,"False","1518666822647631872"
"382","foxnews","@FoxNews This will be paid right after Biden pays off all the student loan debt he promised to. I'm other words, don't hold your breath.",1599239505713582080,0,0,"Sun Dec 04 03:09:45 +0000 2022",260423328,1599108729634537472,1367531,"FoxNews","Sun","Dec 04","03:09:45"," 2022",2022-12-04,"1599239505713582080","Thu Mar 03 21:23:09 +0000 2011","Born and bred for success and achievement","Cincinnati",111,"Schickrateez",22019,265,"False","260423328"
"383","foxnews","@FoxNews What did you do expect he's a Democrat politician all they wanted is your vote and once they get  You're vote you're nothing to them.until the next election and then they will act like they're on your side. just like student loan program. To be continued",1599239947097374720,7,0,"Sun Dec 04 03:11:30 +0000 2022",1550356293319360512,1599221993022410752,1367531,"FoxNews","Sun","Dec 04","03:11:30"," 2022",2022-12-04,"1599239947097374720","Fri Jul 22 05:46:12 +0000 2022","","Pennsylvania, USA",184,"johnbutler410",1637,166,"False","1550356293319360512"
"384","foxnews","@FoxNews Just like those kids thinking they're gonna get money for student loans they aint gonna get nothing and the democrats will promise them again at the next election and those kids would be stupid enough to fall for it again  Democrats care nothing more than power.",1599240322139049984,0,0,"Sun Dec 04 03:12:59 +0000 2022",1550356293319360512,1599221993022410752,1367531,"FoxNews","Sun","Dec 04","03:12:59"," 2022",2022-12-04,"1599240322139049984","Fri Jul 22 05:46:12 +0000 2022","","Pennsylvania, USA",184,"johnbutler410",1637,166,"False","1550356293319360512"
"385","foxnews","@FoxNews The new way democrats buy votes is to offer something they will never deliver if you will just vote for them. Like Joe Biden’s vote for me and I’ll give you $10,000-$20,000 on student loans. He knows he can’t deliver but that doesn’t matter. You will have already voted by then.",1599241452638572544,0,0,"Sun Dec 04 03:17:29 +0000 2022",1583615516836564992,1599108729634537472,1367531,"FoxNews","Sun","Dec 04","03:17:29"," 2022",2022-12-04,"1599241452638572544","Sat Oct 22 00:25:49 +0000 2022","","",4,"Marilyn34779959",22,393,"False","1583615516836564992"
"386","foxnews","@FoxNews Just like student loan forgiveness rotflmao",1599241514311290880,0,0,"Sun Dec 04 03:17:44 +0000 2022",1589041168028925952,1599108729634537472,1367531,"FoxNews","Sun","Dec 04","03:17:44"," 2022",2022-12-04,"1599241514311290880","Sat Nov 05 23:45:35 +0000 2022","","",8,"Chrysta14149581",222,1221,"False","1589041168028925952"
"387","foxnews","@FoxNews Now my mortgage identifies as a student loan and I am now going to identify as a Black man.",1599241869720162304,0,0,"Sun Dec 04 03:19:08 +0000 2022",1451604195971268608,1599108729634537472,1367531,"FoxNews","Sun","Dec 04","03:19:08"," 2022",2022-12-04,"1599241869720162304","Fri Oct 22 17:40:02 +0000 2021","","",10,"Tom70657375",621,354,"False","1451604195971268608"
"388","foxnews","@FoxNews Oh, Biden turned his back on the rail union?
That's nothing.
College kids turned out in droves to vote after Biden promised to forgive student loans.
They got screwed too.
Didn't get a sniff, did you?",1599242764993974272,0,0,"Sun Dec 04 03:22:42 +0000 2022",2389746758,1599221993022410752,1367531,"FoxNews","Sun","Dec 04","03:22:42"," 2022",2022-12-04,"1599242764993974272","Fri Mar 14 19:50:27 +0000 2014","Retired safety dude. Former volly FF/EMT. Former fire blogger (ChiefReason). Avid golfer, cigar-lover, conservative. Great Twitter Purge 2020 casualty. NO DMs.","",179,"ArtGoodrich",2420,389,"False","2389746758"
"389","foxnews","@FoxNews Just like fake student loan forgiveness.",1599249352480157696,0,0,"Sun Dec 04 03:48:52 +0000 2022",311731342,1599108729634537472,1367531,"FoxNews","Sun","Dec 04","03:48:52"," 2022",2022-12-04,"1599249352480157696","Sun Jun 05 23:40:26 +0000 2011","","",34,"SteveFilliez",47,81,"False","311731342"
"390","foxnews","@FoxNews Man that’s some expensive vote buying.  That’s pricier than student loan forgiveness.",1599251564774166528,0,0,"Sun Dec 04 03:57:40 +0000 2022",1569069024503369728,1599108729634537472,1367531,"FoxNews","Sun","Dec 04","03:57:40"," 2022",2022-12-04,"1599251564774166528","Sun Sep 11 21:03:26 +0000 2022","","",36,"Kevin28119172",1519,708,"False","1569069024503369728"
"391","foxnews","@FoxNews This is sounding eerily similar to we will forgive your student loan debt.   Charlie Brown and Lucy with the football Part II for 2024 votes!!!",1599257621323972608,0,0,"Sun Dec 04 04:21:44 +0000 2022",1518742557827641344,1599108729634537472,1367531,"FoxNews","Sun","Dec 04","04:21:44"," 2022",2022-12-04,"1599257621323972608","Tue Apr 26 00:04:39 +0000 2022","","",0,"Loopinlar",32,14,"False","1518742557827641344"
"392","foxnews","@FoxNews We need to pay off this guy's student loan debt so he won't be so angry",1599263407198601216,0,0,"Sun Dec 04 04:44:43 +0000 2022",1598840934342475776,1598965326888173568,1367531,"FoxNews","Sun","Dec 04","04:44:43"," 2022",2022-12-04,"1599263407198601216","Sat Dec 03 00:46:18 +0000 2022","","",5,"Br33906400Girth",73,423,"False","1598840934342475776"
"393","foxnews","@FoxNews Looks like somebody’s running for President! I’m sure y’all will receive those “reparations” right after ya get the $10,000 for the Student Loan forgiveness!#wakeup",1599268070845218816,0,0,"Sun Dec 04 05:03:15 +0000 2022",1586782622801268736,1599108729634537472,1367531,"FoxNews","Sun","Dec 04","05:03:15"," 2022",2022-12-04,"1599268070845218816","Sun Oct 30 18:11:51 +0000 2022","","",6,"Mamamellbss",144,322,"False","1586782622801268736"
"394","foxnews","@FoxNews That's our money he wants to use to pay off student loans. It's not forgiving a thing. It's just moving the debt to our pockets. It's not enough he's passing out our money to the Ukraine people. Remember, there are no earmarks on that money. Who knows where it is going.Say NO!",1599271412308488192,1,0,"Sun Dec 04 05:16:32 +0000 2022",1549973244685553664,1598270726653575168,1367531,"FoxNews","Sun","Dec 04","05:16:32"," 2022",2022-12-04,"1599271412308488192","Thu Jul 21 04:23:29 +0000 2022","Retired","",1,"GeneHeinbaugh",77,3,"False","1549973244685553664"
"395","cnn","@CNN Can you overturn my student loans first though????",1599271422740008960,1,0,"Sun Dec 04 05:16:34 +0000 2022",36461516,1599184369524015104,759251,"CNN","Sun","Dec 04","05:16:34"," 2022",2022-12-04,"1599271422740008960","Wed Apr 29 20:00:22 +0000 2009","","los angeles, ca",140,"hugohundreds",1236,2832,"False","36461516"
"396","foxnews","@FoxNews Yeah just like the student loan forgiveness!",1599272962338660352,0,0,"Sun Dec 04 05:22:41 +0000 2022",1501651470281805824,1599108729634537472,1367531,"FoxNews","Sun","Dec 04","05:22:41"," 2022",2022-12-04,"1599272962338660352","Wed Mar 09 20:10:02 +0000 2022","","",4,"BeauDav90736905",405,55,"False","1501651470281805824"
"397","foxnews","@FoxNews Yeah... no... I'm not paying anything extra for that barista's $200K PoliSi or Gender studies or Humanities student loans. If they want to earn a living wage then they probably need to be doing something other than taking a coffee order.",1599275638237847552,3,0,"Sun Dec 04 05:33:19 +0000 2022",18552486,1599252189809106944,1367531,"FoxNews","Sun","Dec 04","05:33:19"," 2022",2022-12-04,"1599275638237847552","Fri Jan 02 14:07:15 +0000 2009","Father, Husband, Big Poppy, CEO, brother who loves Jesus... not in that order.","Texas, USA",7,"fire1009",48,25,"False","18552486"
"398","foxnews","@FoxNews I'm sure they'll drop that student loan lawsuit for $10k/$20k and make that happen before they shell out $233k",1599282610730979328,1,0,"Sun Dec 04 06:01:02 +0000 2022",73883504,1599108729634537472,1367531,"FoxNews","Sun","Dec 04","06:01:02"," 2022",2022-12-04,"1599282610730979328","Sun Sep 13 13:33:00 +0000 2009","“You Can’t Handle The Truth”, Sarcasm is my jam! Humor and Oxygen are important but not in that exact order! 🤭🤣","Earth 🌎 ",309,"PardonMePleez",16734,17893,"False","73883504"
"399","foxnews","@FoxNews If they have student loans they got burned twice.",1599287927833391104,5,0,"Sun Dec 04 06:22:09 +0000 2022",1591652000130801664,1599286147120857088,1367531,"FoxNews","Sun","Dec 04","06:22:09"," 2022",2022-12-04,"1599287927833391104","Sun Nov 13 04:40:29 +0000 2022","","",17,"kmeenobocht",286,1143,"False","1591652000130801664"
"400","foxnews","@FoxNews Insanity...Another 'viture tease' like student loans to luck in votes for 2024.. Never going to happen.",1599289618926825472,0,0,"Sun Dec 04 06:28:53 +0000 2022",1518835161588109312,1599108729634537472,1367531,"FoxNews","Sun","Dec 04","06:28:53"," 2022",2022-12-04,"1599289618926825472","Tue Apr 26 06:12:12 +0000 2022","","",4,"utahroadrunner",80,499,"False","1518835161588109312"
"401","foxnews","@FoxNews I’m just going to go ahead and move to California and knock out these student loans",1599305369050034176,0,0,"Sun Dec 04 07:31:28 +0000 2022",1555603805215023104,1599108729634537472,1367531,"FoxNews","Sun","Dec 04","07:31:28"," 2022",2022-12-04,"1599305369050034176","Fri Aug 05 17:17:13 +0000 2022","Attorney | Special Agent | Judge | Entrepreneur | Diplomat | Vlogger | Traveler | Z List TikTok Celebrity @jjtpesq

My opinions are my own retweet ≠ endorsement","New York/ Rosslyn/ Poconos",801,"TheJJTP",2220,592,"False","1555603805215023104"
"402","foxnews","@FoxNews Lol just like student loans all lies #🤡",1599353494942920704,15,0,"Sun Dec 04 10:42:42 +0000 2022",1497364609535291392,1599350561836605440,1367531,"FoxNews","Sun","Dec 04","10:42:42"," 2022",2022-12-04,"1599353494942920704","Sat Feb 26 00:15:48 +0000 2022","Focus on what's Important!!","GODS COUNTRY ",36,"akab1415",1714,593,"False","1497364609535291392"
"403","foxnews","@FoxNews It's not debt forgiveness.  It's debt transfer",1599360038086529024,0,0,"Sun Dec 04 11:08:42 +0000 2022",1519002365692727296,1599064676083564544,1367531,"FoxNews","Sun","Dec 04","11:08:42"," 2022",2022-12-04,"1599360038086529024","Tue Apr 26 17:16:26 +0000 2022","A Reagan Republican who respects hard work and the blessings that come from it...

...and I'm not interested in crypto scams.","",210,"TonyinParkville",2946,2237,"False","1519002365692727296"
"404","foxnews","@FoxNews THIS is how you buy votes. COVID-19 payments (from taxpayers). Student loan forgiveness (transfer debt to taxpayers). Reparations (from taxpayers).",1599365378680926208,0,0,"Sun Dec 04 11:29:55 +0000 2022",1542137720277028864,1599350561836605440,1367531,"FoxNews","Sun","Dec 04","11:29:55"," 2022",2022-12-04,"1599365378680926208","Wed Jun 29 13:27:57 +0000 2022","Billards and Weed","",10,"steamrollerPBCS",26,100,"False","1542137720277028864"
"405","foxnews","@FoxNews Just another lie to get votes!  Remember student loan forgiveness, cancelled after midterms…..",1.599368532076e+18,2,0,"Sun Dec 04 11:42:27 +0000 2022",1576170481568325632,1599350561836605440,1367531,"FoxNews","Sun","Dec 04","11:42:27"," 2022",2022-12-04,"1.599368532076e+18","Sat Oct 01 11:21:52 +0000 2022","","Horsham, PA",3,"gary_zump",943,287,"False","1576170481568325632"
"406","foxnews","@FoxNews Looks alot like Student Debt Forgiveness. A carrot on a stick. Buying votes is getting expensive.",1599370740490711040,0,0,"Sun Dec 04 11:51:14 +0000 2022",1560305396329349120,1599350561836605440,1367531,"FoxNews","Sun","Dec 04","11:51:14"," 2022",2022-12-04,"1599370740490711040","Thu Aug 18 16:40:48 +0000 2022","","",0,"walk_ric",55,8,"False","1560305396329349120"
"407","foxnews","@FoxNews Not only is this ridiculous, it's irresponsible. Is this really good for the country or is it just good for the democrats. How did they quantify that number anyway? Newsome is just buying votes the way Biden did with student loan forgiveness.",1599374606019661824,0,0,"Sun Dec 04 12:06:35 +0000 2022",1591758134690942976,1599350561836605440,1367531,"FoxNews","Sun","Dec 04","12:06:35"," 2022",2022-12-04,"1599374606019661824","Sun Nov 13 11:41:54 +0000 2022","","",45,"TNAphotos",41,338,"False","1591758134690942976"
"408","foxnews","@FoxNews They have no money for this. Gaslighting at its best. Probably pull a Biden and at the last moment and won’t pay off student loans because it’s actually illegal!🤪",1599380143482449920,0,0,"Sun Dec 04 12:28:35 +0000 2022",1588543471371145216,1599350561836605440,1367531,"FoxNews","Sun","Dec 04","12:28:35"," 2022",2022-12-04,"1599380143482449920","Fri Nov 04 14:47:55 +0000 2022","I like to eat shoes and drink bourbon. 🇺🇸","Columbus, OH",16,"PJayKinney",849,287,"False","1588543471371145216"
"409","foxnews","@FoxNews If CA wants to do this with their money, the rest of the country should let them.  We can see how it turns out.  Might not want to move now to CA to not miss out because I think the probability any money is ever paid out is low.  Kind of like student loan forgiveness.",1599382991947849728,5,0,"Sun Dec 04 12:39:55 +0000 2022",1585820219142029312,1599350561836605440,1367531,"FoxNews","Sun","Dec 04","12:39:55"," 2022",2022-12-04,"1599382991947849728","Fri Oct 28 02:26:35 +0000 2022","Conservative humorist; bringing humor and satire to world events; if we did not laugh, we would just cry.","Earth",100,"JimCollinsJr",860,1161,"False","1585820219142029312"
"410","foxnews","@FoxNews Newsome still has his eyes on a presidential race hand he’s come up with a better idea to buy votes than Biden’s student loan forgiveness, hand every Black American a wad of cash.",1599383068682252288,0,0,"Sun Dec 04 12:40:13 +0000 2022",1520016317029433344,1599108729634537472,1367531,"FoxNews","Sun","Dec 04","12:40:13"," 2022",2022-12-04,"1599383068682252288","Fri Apr 29 12:25:38 +0000 2022","","",4,"9494Mikey",835,46,"False","1520016317029433344"
"411","foxnews","@FoxNews Looks like we have a new  “we’re going to cancel your student loans” pandering fake promise. It’ll be interesting to see if folks fall for it. Something tells me they will. 😂",1599384238704701440,0,0,"Sun Dec 04 12:44:52 +0000 2022",1570619716149907456,1599350561836605440,1367531,"FoxNews","Sun","Dec 04","12:44:52"," 2022",2022-12-04,"1599384238704701440","Fri Sep 16 03:45:07 +0000 2022","","",6,"BaconAt75569669",365,11,"False","1570619716149907456"
"412","foxnews","@FoxNews Biden promised to give $10K for Student Loans was the biggest vote buying scheme in history.   Gov Newsom says hold my Beer.",1599389020894552064,1,0,"Sun Dec 04 13:03:52 +0000 2022",1.584977317516e+18,1599350561836605440,1367531,"FoxNews","Sun","Dec 04","13:03:52"," 2022",2022-12-04,"1599389020894552064","Tue Oct 25 18:37:33 +0000 2022","","",1,"ewing9437",5,21,"False","1.584977317516e+18"
"413","foxnews","@FoxNews Once again, the Democrats are trying to buy the black vote, when they know damn well the proposal would never pass… just like student loan debt relief!",1599389244979826688,0,0,"Sun Dec 04 13:04:45 +0000 2022",110435944,1599350561836605440,1367531,"FoxNews","Sun","Dec 04","13:04:45"," 2022",2022-12-04,"1599389244979826688","Mon Feb 01 14:53:48 +0000 2010","","Brownsburg, IN",78,"krchristy",3050,6999,"False","110435944"
"414","foxnews","@FoxNews Explain to me how we are to pay these reparations &amp; others student loans &amp; other countries climate change??  You progressive types say it so easily. But we know you’re out to take away everything those of us whose families &amp; we have done to create the best country in the world.",1599391064007155712,0,0,"Sun Dec 04 13:11:59 +0000 2022",1561045121415761920,1599350561836605440,1367531,"FoxNews","Sun","Dec 04","13:11:59"," 2022",2022-12-04,"1599391064007155712","Sat Aug 20 17:40:03 +0000 2022","a little old.  a little new .  still in favor of living.","Houston, TX",7,"joan74001919",427,786,"False","1561045121415761920"
"415","foxnews","@FoxNews Surprised you fools. Maybe next you strike before a major election, just a thought. Ask the kids who were getting 10k from student loans how trustworthy of a politician your guy Joe is.",1599392632794275840,0,0,"Sun Dec 04 13:18:13 +0000 2022",1598805973950423040,1599221993022410752,1367531,"FoxNews","Sun","Dec 04","13:18:13"," 2022",2022-12-04,"1599392632794275840","Fri Dec 02 22:27:45 +0000 2022","","United States",11,"Schmjoe1216",79,34,"False","1598805973950423040"
"416","foxnews","@FoxNews Another example of a corrupt government redistributing the people's personal wealth. This is theft, just like student loan forgiveness. Maybe the people of #California will start voting RED if this passes. I hope so, because I don't want those quacks moving to MY State!",1599395458174316544,0,0,"Sun Dec 04 13:29:27 +0000 2022",1588969987875536896,1599350561836605440,1367531,"FoxNews","Sun","Dec 04","13:29:27"," 2022",2022-12-04,"1599395458174316544","Sat Nov 05 19:02:48 +0000 2022","I was born. I was raised. And now I'm here. Let me know if you want to know more.","Las Vegas",1,"RealBudMeyers",62,38,"False","1588969987875536896"
"417","foxnews","@FoxNews another empty promise to buy votes... much like the student loan forgiveness unicorn.",1599399084913496064,0,0,"Sun Dec 04 13:43:51 +0000 2022",1488239932468436992,1599108729634537472,1367531,"FoxNews","Sun","Dec 04","13:43:51"," 2022",2022-12-04,"1599399084913496064","Mon Jan 31 19:57:44 +0000 2022","am i the only sane person on the planet?","",7,"boblangleyphx",120,120,"False","1488239932468436992"
"418","foxnews","@FoxNews Kinda like paying off student loans. These people are flipped",1599401889644576768,0,0,"Sun Dec 04 13:55:00 +0000 2022",1587911717815693312,1599350561836605440,1367531,"FoxNews","Sun","Dec 04","13:55:00"," 2022",2022-12-04,"1599401889644576768","Wed Nov 02 20:57:39 +0000 2022","","",3,"RDahl83",103,67,"False","1587911717815693312"
"419","foxnews","@FoxNews Slavery is over. Has been over. Is this money going to those long dead? This is like Biden's Student Loan forgiveness. I paid off all of my student loans and I wasn't getting any of that forgiveness. Same applies here.",1599409904284225536,0,0,"Sun Dec 04 14:26:51 +0000 2022",1587601289910820864,1599350561836605440,1367531,"FoxNews","Sun","Dec 04","14:26:51"," 2022",2022-12-04,"1599409904284225536","Wed Nov 02 00:24:37 +0000 2022","Silly stupid humor is self care for those around you. Smiles and laughs push anxiety away where it should be.","Michigan, USA",2,"Todd_yeah_Todd",101,253,"False","1587601289910820864"
"420","foxnews","@FoxNews I guess enough Black Californians have stopped voting for Democrats that they feel they need to bribe them to do so.  Kind of like Ol’ Joe’s student loan forgiveness scam.",1599410982446514176,0,0,"Sun Dec 04 14:31:08 +0000 2022",1587167756830396416,1599350561836605440,1367531,"FoxNews","Sun","Dec 04","14:31:08"," 2022",2022-12-04,"1599410982446514176","Mon Oct 31 19:41:15 +0000 2022","","",5,"jdsteel2022",439,604,"False","1587167756830396416"
